"행정구역(시군구)별","연령별","항목","단위","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","1970 년","1971 년","1972 년","1973 년","1974 년","1975 년","1976 년","1977 년","1978 년","1979 년","1980 년","1981 년","1982 년","1983 년","1984 년","1985 년","1986 년","1987 년","1988 년","1989 년","1990 년","1991 년","1992 년","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"충청남도","20 - 24세","시도내이동-시군구내[명]","명","620","644","634","459","534","545","450","633","488","","","","","","","","","","","","","","","","","","","","","","","","","","8974","8609","9186","8428","8739","8396","8515","9071","8961","9287","9581","9560","9901","9434","7274","7211","7322","7006","7153","7988","8290","8196","8203","9199","7557","8747","8286","7122",
"충청남도","20 - 24세","시도내이동-시군구간 전입[명]","명","357","485","494","274","275","271","246","346","228","","","","","","","","","","","","","","","","","","","","","","","","","","4120","4365","4918","4454","4594","4514","4482","5464","5789","8172","6481","5459","5461","5042","4001","3793","3884","3299","3133","3421","3620","3783","3589","3820","3737","4299","4348","4096",
"충청남도","20 - 24세","시도내이동-시군구간 전출[명]","명","357","485","494","274","275","271","246","346","228","","","","","","","","","","","","","","","","","","","","","","","","","","4120","4365","4918","4454","4594","4514","4482","5464","5789","8172","6481","5459","5461","5042","4001","3793","3884","3299","3133","3421","3620","3783","3589","3820","3737","4299","4348","4096",
"충청남도","20 - 24세","시도간전입[명]","명","1595","2315","2004","994","1060","975","918","1238","887","","","","","","","","","","","","","","","","","","","","","","","","","","14031","13829","14700","13086","13085","12331","12894","14756","15982","25195","17102","15796","16000","14036","12661","12930","12284","11587","11541","12365","13368","13196","13380","13130","13196","14221","14722","14660",
"충청남도","20 - 24세","시도간전출[명]","명","1845","2621","2116","1075","1210","1024","1138","1434","989","","","","","","","","","","","","","","","","","","","","","","","","","","24566","23623","23454","19460","20462","18812","19614","21743","20513","21417","22656","19672","18310","16254","14260","13735","13429","12692","12562","13461","14348","14412","14474","14902","16372","18447","18013","16870",
"충청남도","25 - 29세","총전입[명]","명","3482","3714","3687","2614","2684","2671","2541","2994","2349","","","","","","","","","","","","","","","","","","","","","","","","","","41256","45377","49688","44935","45664","41930","39294","38801","42387","48787","45714","48258","50317","50252","45455","42893","41006","36204","33634","33637","33891","33780","33999","36615","34410","38749","38702","36035",
"충청남도","25 - 29세","총전출[명]","명","3309","3546","3555","2502","2611","2555","2418","2908","2435","","","","","","","","","","","","","","","","","","","","","","","","","","44314","46227","49698","45182","48593","45946","43308","42904","44252","45038","46031","47946","49973","49081","44311","41427","39261","34731","32012","32388","32671","32806","32601","36302","35240","39241","38491","35167",
"충청남도","25 - 29세","순이동[명]","명","173","168","132","112","73","116","123","86","-86","","","","","","","","","","","","","","","","","","","","","","","","","","-3058","-850","-10","-247","-2929","-4016","-4014","-4103","-1865","3749","-317","312","344","1171","1144","1466","1745","1473","1622","1249","1220","974","1398","313","-830","-492","211","868",
"충청남도","25 - 29세","시도내이동-시군구내[명]","명","1155","1055","1146","841","862","918","816","1005","855","","","","","","","","","","","","","","","","","","","","","","","","","","14706","14988","17030","15875","16227","15103","14323","13836","14009","13472","14481","16423","17003","16982","15253","14034","13425","11701","11085","11151","11116","11396","11250","12959","11642","13300","12972","11832",
"충청남도","25 - 29세","시도내이동-시군구간 전입[명]","명","596","733","620","432","403","442","381","523","434","","","","","","","","","","","","","","","","","","","","","","","","","","5790","6538","7376","6819","7107","6644","6304","6737","7451","8790","7852","7916","8243","8951","7783","7049","6764","5707","5220","5296","5278","5349","5045","5547","5190","6602","6517","6289",
"충청남도","25 - 29세","시도내이동-시군구간 전출[명]","명","596","733","620","432","403","442","381","523","434","","","","","","","","","","","","","","","","","","","","","","","","","","5790","6538","7376","6819","7107","6644","6304","6737","7451","8790","7852","7916","8243","8951","7783","7049","6764","5707","5220","5296","5278","5349","5045","5547","5190","6602","6517","6289",
"충청남도","25 - 29세","시도간전입[명]","명","1731","1926","1921","1341","1419","1311","1344","1466","1060","","","","","","","","","","","","","","","","","","","","","","","","","","20760","23851","25282","22241","22330","20183","18667","18228","20927","26525","23381","23919","25071","24319","22419","21810","20817","18796","17329","17190","17497","17035","17704","18109","17578","18847","19213","17914",
"충청남도","25 - 29세","시도간전출[명]","명","1558","1758","1789","1229","1346","1195","1221","1380","1146","","","","","","","","","","","","","","","","","","","","","","","","","","23818","24701","25292","22488","25259","24199","22681","22331","22792","22776","23698","23607","24727","23148","21275","20344","19072","17323","15707","15941","16277","16061","16306","17796","18408","19339","19002","17046",
"충청남도","30 - 34세","총전입[명]","명","2954","3097","2954","2171","2224","2290","2475","2905","2407","","","","","","","","","","","","","","","","","","","","","","","","","","34199","34216","37564","35075","37090","35302","34636","33917","40162","44661","40942","41956","41446","41332","38816","38590","39972","36820","37853","38056","35993","35369","32849","32244","27547","30760","29548","27785",
"충청남도","30 - 34세","총전출[명]","명","2838","2833","2781","2121","2118","2227","2385","2789","2258","","","","","","","","","","","","","","","","","","","","","","","","","","30238","28292","31935","31359","35386","34442","35054","34643","39102","40129","38433","40046","39456","38954","36817","36025","37318","34940","35720","36489","35019","33786","30604","31348","27448","30944","29260","26748",
"충청남도","30 - 34세","순이동[명]","명","116","264","173","50","106","63","90","116","149","","","","","","","","","","","","","","","","","","","","","","","","","","3961","5924","5629","3716","1704","860","-418","-726","1060","4532","2509","1910","1990","2378","1999","2565","2654","1880","2133","1567","974","1583","2245","896","99","-184","288","1037",
"충청남도","30 - 34세","시도내이동-시군구내[명]","명","1125","1094","1106","860","843","980","1033","1109","1013","","","","","","","","","","","","","","","","","","","","","","","","","","13795","12129","14200","13351","14506","13972","14258","13749","15819","16141","15670","17518","16636","16010","15247","14964","15295","14553","15429","15336","14688","14524","13269","13860","10776","12345","11345","10456",
"충청남도","30 - 34세","시도내이동-시군구간 전입[명]","명","691","673","566","357","365","386","499","716","489","","","","","","","","","","","","","","","","","","","","","","","","","","4368","4462","4844","4835","5240","5360","5304","5716","6755","7942","6778","6339","6723","7507","6787","5963","6536","5604","5911","6275","5739","6264","5105","5261","4745","5540","5460","5428",
"충청남도","30 - 34세","시도내이동-시군구간 전출[명]","명","691","673","566","357","365","386","499","716","489","","","","","","","","","","","","","","","","","","","","","","","","","","4368","4462","4844","4835","5240","5360","5304","5716","6755","7942","6778","6339","6723","7507","6787","5963","6536","5604","5911","6275","5739","6264","5105","5261","4745","5540","5460","5428",
"충청남도","30 - 34세","시도간전입[명]","명","1138","1330","1282","954","1016","924","943","1080","905","","","","","","","","","","","","","","","","","","","","","","","","","","16036","17625","18520","16889","17344","15970","15074","14452","17588","20578","18494","18099","18087","17815","16782","17663","18141","16663","16513","16445","15566","14581","14475","13123","12026","12875","12743","11901",
"충청남도","30 - 34세","시도간전출[명]","명","1022","1066","1109","904","910","861","853","964","756","","","","","","","","","","","","","","","","","","","","","","","","","","12075","11701","12891","13173","15640","15110","15492","15178","16528","16046","15985","16189","16097","15437","14783","15098","15487","14783","14380","14878","14592","12998","12230","12227","11927","13059","12455","10864",
"충청남도","35 - 39세","총전입[명]","명","2186","2529","2203","1603","1585","1592","1751","2360","1697","","","","","","","","","","","","","","","","","","","","","","","","","","23160","24645","28309","25909","27785","26005","25116","24781","29232","34738","31177","33565","35474","35970","34339","32125","31558","27571","26576","27000","27297","28185","29725","29662","24801","26957","24639","21467",
"충청남도","35 - 39세","총전출[명]","명","2159","2399","2116","1430","1492","1525","1613","2233","1589","","","","","","","","","","","","","","","","","","","","","","","","","","20912","21013","24544","23055","26104","25421","24776","25203","28212","31348","29271","32000","33304","33878","32395","30046","29417","26475","25170","26162","26508","26262","27472","28603","25101","27098","23957","20315",
"충청남도","35 - 39세","순이동[명]","명","27","130","87","173","93","67","138","127","108","","","","","","","","","","","","","","","","","","","","","","","","","","2248","3632","3765","2854","1681","584","340","-422","1020","3390","1906","1565","2170","2092","1944","2079","2141","1096","1406","838","789","1923","2253","1059","-300","-141","682","1152",
"충청남도","35 - 39세","시도내이동-시군구내[명]","명","910","963","935","641","696","745","725","1070","742","","","","","","","","","","","","","","","","","","","","","","","","","","10087","9287","11082","10137","11522","10584","10432","10550","12154","13608","12825","15324","15397","15237","14545","13665","13273","12139","11872","11803","11966","11978","13018","13450","10377","11422","9954","8457",
"충청남도","35 - 39세","시도내이동-시군구간 전입[명]","명","502","574","391","254","248","254","345","554","352","","","","","","","","","","","","","","","","","","","","","","","","","","2877","3069","3684","3521","3698","3994","3798","4109","4906","6023","5038","4917","5470","6115","5767","4873","4865","3896","3812","4244","4118","4613","4516","4697","4206","4788","4470","4107",
"충청남도","35 - 39세","시도내이동-시군구간 전출[명]","명","502","574","391","254","248","254","345","554","352","","","","","","","","","","","","","","","","","","","","","","","","","","2877","3069","3684","3521","3698","3994","3798","4109","4906","6023","5038","4917","5470","6115","5767","4873","4865","3896","3812","4244","4118","4613","4516","4697","4206","4788","4470","4107",
"충청남도","35 - 39세","시도간전입[명]","명","774","992","877","708","641","593","681","736","603","","","","","","","","","","","","","","","","","","","","","","","","","","10196","12289","13543","12251","12565","11427","10886","10122","12172","15107","13314","13324","14607","14618","14027","13587","13420","11536","10892","10953","11213","11594","12191","11515","10218","10747","10215","8903",
"충청남도","35 - 39세","시도간전출[명]","명","747","862","790","535","548","526","543","609","495","","","","","","","","","","","","","","","","","","","","","","","","","","7948","8657","9778","9397","10884","10843","10546","10544","11152","11717","11408","11759","12437","12526","12083","11508","11279","10440","9486","10115","10424","9671","9938","10456","10518","10888","9533","7751",
"충청남도","40 - 44세","총전입[명]","명","2021","2188","1966","1437","1613","1566","1589","2049","1688","","","","","","","","","","","","","","","","","","","","","","","","","","12563","13153","15136","15545","17872","18182","19524","19926","24468","27747","25128","25220","26366","27166","26734","26332","27269","24946","24012","24545","24242","23044","22945","21938","19086","21808","21485","20110",
"충청남도","40 - 44세","총전출[명]","명","2003","2085","1815","1347","1514","1510","1535","1919","1525","","","","","","","","","","","","","","","","","","","","","","","","","","11556","11919","13662","14092","16889","17663","19110","19841","23270","24793","23571","23760","24652","25306","25468","24493","25298","23870","22592","23442","23736","21536","21073","20867","19088","21383","20615","18870",
"충청남도","40 - 44세","순이동[명]","명","18","103","151","90","99","56","54","130","163","","","","","","","","","","","","","","","","","","","","","","","","","","1007","1234","1474","1453","983","519","414","85","1198","2954","1557","1460","1714","1860","1266","1839","1971","1076","1420","1103","506","1508","1872","1071","-2","425","870","1240",
"충청남도","40 - 44세","시도내이동-시군구내[명]","명","796","848","830","607","710","773","733","973","833","","","","","","","","","","","","","","","","","","","","","","","","","","5537","5325","6137","6138","7587","7678","8415","8679","10485","11207","10682","11674","11920","11735","11966","11792","11984","11451","11092","11068","11047","10191","10333","10082","8519","9437","8884","8409",
"충청남도","40 - 44세","시도내이동-시군구간 전입[명]","명","410","440","342","225","276","239","284","388","272","","","","","","","","","","","","","","","","","","","","","","","","","","1571","1628","1945","2190","2361","2612","2878","2978","3657","4510","3938","3521","3913","4434","4350","3874","4298","3511","3332","3726","3582","3648","3240","3248","2852","3606","3609","3598",
"충청남도","40 - 44세","시도내이동-시군구간 전출[명]","명","410","440","342","225","276","239","284","388","272","","","","","","","","","","","","","","","","","","","","","","","","","","1571","1628","1945","2190","2361","2612","2878","2978","3657","4510","3938","3521","3913","4434","4350","3874","4298","3511","3332","3726","3582","3648","3240","3248","2852","3606","3609","3598",
"충청남도","40 - 44세","시도간전입[명]","명","815","900","794","605","627","554","572","688","583","","","","","","","","","","","","","","","","","","","","","","","","","","5455","6200","7054","7217","7924","7892","8231","8269","10326","12030","10508","10025","10533","10997","10418","10666","10987","9984","9588","9751","9613","9205","9372","8608","7715","8765","8992","8103",
"충청남도","40 - 44세","시도간전출[명]","명","797","797","643","515","528","498","518","558","420","","","","","","","","","","","","","","","","","","","","","","","","","","4448","4966","5580","5764","6941","7373","7817","8184","9128","9076","8951","8565","8819","9137","9152","8827","9016","8908","8168","8648","9107","7697","7500","7537","7717","8340","8122","6863",
"충청남도","45 - 49세","총전입[명]","명","1628","1786","1800","1225","1245","1331","1267","1619","1351","","","","","","","","","","","","","","","","","","","","","","","","","","8034","7616","8484","8319","9638","10319","11112","11668","15656","18819","18571","21195","23448","24417","22604","22344","21597","18929","19154","21021","21193","20601","21392","22132","19684","21154","20142","17806",
"충청남도","45 - 49세","총전출[명]","명","1522","1587","1636","1105","1165","1197","1189","1490","1270","","","","","","","","","","","","","","","","","","","","","","","","","","7291","7007","7569","7491","8878","9860","10565","11261","14504","16369","17011","19601","21333","22479","21221","20723","19886","17845","17917","19954","20093","19264","19827","20880","19006","20613","18855","16383",
"충청남도","45 - 49세","순이동[명]","명","106","199","164","120","80","134","78","129","81","","","","","","","","","","","","","","","","","","","","","","","","","","743","609","915","828","760","459","547","407","1152","2450","1560","1594","2115","1938","1383","1621","1711","1084","1237","1067","1100","1337","1565","1252","678","541","1287","1423",
"충청남도","45 - 49세","시도내이동-시군구내[명]","명","702","628","774","533","524","627","590","780","658","","","","","","","","","","","","","","","","","","","","","","","","","","3490","2903","3212","3267","3940","4290","4503","4848","6195","6830","7574","9048","9827","10357","9689","9760","9311","8652","8654","9347","9356","9044","9754","10318","8575","9389","8430","7568",
"충청남도","45 - 49세","시도내이동-시군구간 전입[명]","명","255","389","286","187","207","190","201","250","219","","","","","","","","","","","","","","","","","","","","","","","","","","1006","1070","1131","1080","1269","1439","1587","1671","2283","2920","2623","2974","3361","3849","3361","3384","3464","2644","2720","3139","3118","3124","3051","3180","2950","3371","3327","2970",
"충청남도","45 - 49세","시도내이동-시군구간 전출[명]","명","255","389","286","187","207","190","201","250","219","","","","","","","","","","","","","","","","","","","","","","","","","","1006","1070","1131","1080","1269","1439","1587","1671","2283","2920","2623","2974","3361","3849","3361","3384","3464","2644","2720","3139","3118","3124","3051","3180","2950","3371","3327","2970",
"충청남도","45 - 49세","시도간전입[명]","명","671","769","740","505","514","514","476","589","474","","","","","","","","","","","","","","","","","","","","","","","","","","3538","3643","4141","3972","4429","4590","5022","5149","7178","9069","8374","9173","10260","10211","9554","9200","8822","7633","7780","8535","8719","8433","8587","8634","8159","8394","8385","7268",
"충청남도","45 - 49세","시도간전출[명]","명","565","570","576","385","434","380","398","460","393","","","","","","","","","","","","","","","","","","","","","","","","","","2795","3034","3226","3144","3669","4131","4475","4742","6026","6619","6814","7579","8145","8273","8171","7579","7111","6549","6543","7468","7619","7096","7022","7382","7481","7853","7098","5845",
"충청남도","50 - 54세","총전입[명]","명","1591","1709","1795","1441","1481","1423","1301","1550","1444","","","","","","","","","","","","","","","","","","","","","","","","","","5994","5386","5597","5888","6650","6702","6967","7625","9627","11151","11545","13460","15413","16829","16203","17343","18839","17611","17603","18704","18973","17805","17671","18752","17302","19801","20124","18273",
"충청남도","50 - 54세","총전출[명]","명","1440","1558","1574","1250","1302","1251","1202","1409","1276","","","","","","","","","","","","","","","","","","","","","","","","","","5397","4884","5066","5318","6058","6188","6451","7165","8629","9691","10243","12032","13578","14904","15217","15994","17013","16070","15948","17552","17346","16168","15548","17278","16446","18556","18414","16345",
"충청남도","50 - 54세","순이동[명]","명","151","151","221","191","179","172","99","141","168","","","","","","","","","","","","","","","","","","","","","","","","","","597","502","531","570","592","514","516","460","998","1460","1302","1428","1835","1925","986","1349","1826","1541","1655","1152","1627","1637","2123","1474","856","1245","1710","1928",
"충청남도","50 - 54세","시도내이동-시군구내[명]","명","619","603","727","575","582","598","549","689","669","","","","","","","","","","","","","","","","","","","","","","","","","","2501","1992","2011","2189","2545","2552","2589","2969","3570","3735","4195","5291","5825","6437","6282","6941","7468","7236","7273","7948","7918","7516","7391","8311","7300","8473","8235","7347",
"충청남도","50 - 54세","시도내이동-시군구간 전입[명]","명","261","341","287","217","217","210","201","238","202","","","","","","","","","","","","","","","","","","","","","","","","","","741","673","832","806","826","925","976","1037","1365","1729","1702","1919","2209","2496","2357","2524","2814","2478","2501","2718","2717","2577","2385","2731","2590","3122","3241","2960",
"충청남도","50 - 54세","시도내이동-시군구간 전출[명]","명","261","341","287","217","217","210","201","238","202","","","","","","","","","","","","","","","","","","","","","","","","","","741","673","832","806","826","925","976","1037","1365","1729","1702","1919","2209","2496","2357","2524","2814","2478","2501","2718","2717","2577","2385","2731","2590","3122","3241","2960",
"충청남도","50 - 54세","시도간전입[명]","명","711","765","781","649","682","615","551","623","573","","","","","","","","","","","","","","","","","","","","","","","","","","2752","2721","2754","2893","3279","3225","3402","3619","4692","5687","5648","6250","7379","7896","7564","7878","8557","7897","7829","8038","8338","7712","7895","7710","7412","8206","8648","7966",
"충청남도","50 - 54세","시도간전출[명]","명","560","614","560","458","503","443","452","482","405","","","","","","","","","","","","","","","","","","","","","","","","","","2155","2219","2223","2323","2687","2711","2886","3159","3694","4227","4346","4822","5544","5971","6578","6529","6731","6356","6174","6886","6711","6075","5772","6236","6556","6961","6938","6038",
"충청남도","55 - 59세","총전입[명]","명","1261","1315","1491","1186","1271","1342","1223","1333","1211","","","","","","","","","","","","","","","","","","","","","","","","","","5326","4947","5467","5294","6258","5631","5885","6102","7201","8428","8694","9474","10851","11562","10403","11124","12212","11745","12220","13947","15036","16198","16732","17571","15870","18278","17612","15900",
"충청남도","55 - 59세","총전출[명]","명","1181","1103","1253","1001","1096","1140","1079","1174","1015","","","","","","","","","","","","","","","","","","","","","","","","","","4823","4486","4991","4933","5741","5308","5338","5608","6602","7413","7498","8404","9650","10000","9722","9915","10657","10550","10803","12486","13294","13902","14398","15510","14513","16401","15669","13416",
"충청남도","55 - 59세","순이동[명]","명","80","212","238","185","175","202","144","159","196","","","","","","","","","","","","","","","","","","","","","","","","","","503","461","476","361","517","323","547","494","599","1015","1196","1070","1201","1562","681","1209","1555","1195","1417","1461","1742","2296","2334","2061","1357","1877","1943","2484",
"충청남도","55 - 59세","시도내이동-시군구내[명]","명","532","453","533","428","470","540","502","557","477","","","","","","","","","","","","","","","","","","","","","","","","","","2010","1647","1822","1838","2103","2063","1997","2105","2490","2613","2773","3475","3976","4066","3731","4081","4387","4446","4701","5344","5765","6173","6589","7242","6307","7344","6884","6010",
"충청남도","55 - 59세","시도내이동-시군구간 전입[명]","명","209","186","259","182","195","209","180","216","182","","","","","","","","","","","","","","","","","","","","","","","","","","691","662","719","717","880","733","861","838","1055","1372","1311","1222","1536","1724","1482","1554","1666","1538","1501","1903","1973","2217","2287","2426","2247","2629","2761","2407",
"충청남도","55 - 59세","시도내이동-시군구간 전출[명]","명","209","186","259","182","195","209","180","216","182","","","","","","","","","","","","","","","","","","","","","","","","","","691","662","719","717","880","733","861","838","1055","1372","1311","1222","1536","1724","1482","1554","1666","1538","1501","1903","1973","2217","2287","2426","2247","2629","2761","2407",
"충청남도","55 - 59세","시도간전입[명]","명","520","676","699","576","606","593","541","560","552","","","","","","","","","","","","","","","","","","","","","","","","","","2625","2638","2926","2739","3275","2835","3027","3159","3656","4443","4610","4777","5339","5772","5190","5489","6159","5761","6018","6700","7298","7808","7856","7903","7316","8305","7967","7483",
"충청남도","55 - 59세","시도간전출[명]","명","440","464","461","391","431","391","397","401","356","","","","","","","","","","","","","","","","","","","","","","","","","","2122","2177","2450","2378","2758","2512","2480","2665","3057","3428","3414","3707","4138","4210","4509","4280","4604","4566","4601","5239","5556","5512","5522","5842","5959","6428","6024","4999",
"충청남도","60 - 64세","총전입[명]","명","1080","1268","1421","1210","1286","1225","1117","1296","1130","","","","","","","","","","","","","","","","","","","","","","","","","","5036","4699","5135","4992","6142","5622","5765","6061","7312","7959","7351","7644","8182","8526","7943","7945","8377","7999","7944","8640","9818","10591","11235","12155","11969","14640","16245","15101",
"충청남도","60 - 64세","총전출[명]","명","944","1002","1137","1033","1023","1020","929","1051","963","","","","","","","","","","","","","","","","","","","","","","","","","","4704","4570","4800","4732","6110","5283","5434","5871","6824","7198","6619","7021","7410","7364","7263","7056","7367","7161","6924","7409","8283","8920","9325","10702","10931","12868","13605","12365",
"충청남도","60 - 64세","순이동[명]","명","136","266","284","177","263","205","188","245","167","","","","","","","","","","","","","","","","","","","","","","","","","","332","129","335","260","32","339","331","190","488","761","732","623","772","1162","680","889","1010","838","1020","1231","1535","1671","1910","1453","1038","1772","2640","2736",
"충청남도","60 - 64세","시도내이동-시군구내[명]","명","406","415","480","431","478","488","441","488","428","","","","","","","","","","","","","","","","","","","","","","","","","","1679","1499","1631","1606","2002","1873","1925","1970","2496","2460","2323","2653","2689","2741","2696","2776","2971","2797","2859","3100","3431","3669","3994","4633","4498","5406","5891","5544",
"충청남도","60 - 64세","시도내이동-시군구간 전입[명]","명","153","188","217","197","179","169","150","189","166","","","","","","","","","","","","","","","","","","","","","","","","","","689","617","668","706","878","794","881","1000","1094","1380","1133","983","1186","1278","1065","1028","1087","1057","1032","1093","1273","1374","1438","1596","1656","2023","2227","2025",
"충청남도","60 - 64세","시도내이동-시군구간 전출[명]","명","153","188","217","197","179","169","150","189","166","","","","","","","","","","","","","","","","","","","","","","","","","","689","617","668","706","878","794","881","1000","1094","1380","1133","983","1186","1278","1065","1028","1087","1057","1032","1093","1273","1374","1438","1596","1656","2023","2227","2025",
"충청남도","60 - 64세","시도간전입[명]","명","521","665","724","582","629","568","526","619","536","","","","","","","","","","","","","","","","","","","","","","","","","","2668","2583","2836","2680","3262","2955","2959","3091","3722","4119","3895","4008","4307","4507","4182","4141","4319","4145","4053","4447","5114","5548","5803","5926","5815","7211","8127","7532",
"충청남도","60 - 64세","시도간전출[명]","명","385","399","440","405","366","363","338","374","369","","","","","","","","","","","","","","","","","","","","","","","","","","2336","2454","2501","2420","3230","2616","2628","2901","3234","3358","3163","3385","3535","3345","3502","3252","3309","3307","3033","3216","3579","3877","3893","4473","4777","5439","5487","4796",
"충청남도","65 - 69세","총전입[명]","명","627","736","824","721","770","701","664","743","674","","","","","","","","","","","","","","","","","","","","","","","","","","4032","3671","4090","4140","5210","4732","4862","5101","6155","6871","6356","6797","7859","8128","6939","6062","5944","5252","5348","6015","6243","6374","6850","7083","6480","8117","9136","8850",
"충청남도","65 - 69세","총전출[명]","명","567","618","693","606","635","590","530","634","543","","","","","","","","","","","","","","","","","","","","","","","","","","3769","3602","3894","3857","5329","4718","4826","5166","6139","6413","6209","6517","7361","7249","6532","5561","5195","4796","4720","5312","5381","5404","5688","6235","5905","7225","7796","7158",
"충청남도","65 - 69세","순이동[명]","명","60","118","131","115","135","111","134","109","131","","","","","","","","","","","","","","","","","","","","","","","","","","263","69","196","283","-119","14","36","-65","16","458","147","280","498","879","407","501","749","456","628","703","862","970","1162","848","575","892","1340","1692",
"충청남도","65 - 69세","시도내이동-시군구내[명]","명","231","268","308","262","270","270","237","308","235","","","","","","","","","","","","","","","","","","","","","","","","","","1285","1149","1258","1384","1689","1558","1617","1763","1977","2115","2034","2258","2726","2760","2365","2175","2091","1887","1909","2156","2256","2270","2478","2844","2441","3088","3410","3210",
"충청남도","65 - 69세","시도내이동-시군구간 전입[명]","명","109","98","118","106","106","84","81","93","100","","","","","","","","","","","","","","","","","","","","","","","","","","564","530","573","581","790","714","683","779","1070","1197","1163","929","1128","1199","994","765","734","613","680","773","804","812","826","866","818","1017","1211","1210",
"충청남도","65 - 69세","시도내이동-시군구간 전출[명]","명","109","98","118","106","106","84","81","93","100","","","","","","","","","","","","","","","","","","","","","","","","","","564","530","573","581","790","714","683","779","1070","1197","1163","929","1128","1199","994","765","734","613","680","773","804","812","826","866","818","1017","1211","1210",
"충청남도","65 - 69세","시도간전입[명]","명","287","370","398","353","394","347","346","342","339","","","","","","","","","","","","","","","","","","","","","","","","","","2183","1992","2259","2175","2731","2460","2562","2559","3108","3559","3159","3610","4005","4169","3580","3122","3119","2752","2759","3086","3183","3292","3546","3373","3221","4012","4515","4430",
"충청남도","65 - 69세","시도간전출[명]","명","227","252","267","238","259","236","212","233","208","","","","","","","","","","","","","","","","","","","","","","","","","","1920","1923","2063","1892","2850","2446","2526","2624","3092","3101","3012","3330","3507","3290","3173","2621","2370","2296","2131","2383","2321","2322","2384","2525","2646","3120","3175","2738",
"충청남도","70 - 74세","총전입[명]","명","343","388","445","379","402","379","373","399","345","","","","","","","","","","","","","","","","","","","","","","","","","","3195","2819","3008","3043","4014","3428","3443","3532","4278","5053","4897","5600","6757","6020","5802","4958","5092","4591","4597","4783","4470","4254","4359","4394","4250","4996","5469","5238",
"충청남도","70 - 74세","총전출[명]","명","305","320","405","313","350","330","317","389","297","","","","","","","","","","","","","","","","","","","","","","","","","","3084","2747","2918","2939","4172","3538","3554","3625","4423","4907","5036","5653","6626","5716","5653","4639","4708","4347","4288","4409","3963","3697","3803","4014","3971","4479","4701","4457",
"충청남도","70 - 74세","순이동[명]","명","38","68","40","66","52","49","56","10","48","","","","","","","","","","","","","","","","","","","","","","","","","","111","72","90","104","-158","-110","-111","-93","-145","146","-139","-53","131","304","149","319","384","244","309","374","507","557","556","380","279","517","768","781",
"충청남도","70 - 74세","시도내이동-시군구내[명]","명","141","139","197","144","150","160","147","152","142","","","","","","","","","","","","","","","","","","","","","","","","","","1010","867","933","963","1276","1098","1152","1195","1464","1553","1683","1961","2375","2297","1990","1803","1759","1735","1747","1818","1647","1570","1686","1734","1625","1898","2077","2023",
"충청남도","70 - 74세","시도내이동-시군구간 전입[명]","명","47","51","52","43","53","46","44","64","40","","","","","","","","","","","","","","","","","","","","","","","","","","433","357","385","471","630","513","500","515","761","1025","838","844","1053","846","880","649","768","574","593","607","512","504","559","547","572","593","653","702",
"충청남도","70 - 74세","시도내이동-시군구간 전출[명]","명","47","51","52","43","53","46","44","64","40","","","","","","","","","","","","","","","","","","","","","","","","","","433","357","385","471","630","513","500","515","761","1025","838","844","1053","846","880","649","768","574","593","607","512","504","559","547","572","593","653","702",
"충청남도","70 - 74세","시도간전입[명]","명","155","198","196","192","199","173","182","183","163","","","","","","","","","","","","","","","","","","","","","","","","","","1752","1595","1690","1609","2108","1817","1791","1822","2053","2475","2376","2795","3329","2877","2932","2506","2565","2282","2257","2358","2311","2180","2114","2113","2053","2505","2739","2513",
"충청남도","70 - 74세","시도간전출[명]","명","117","130","156","126","147","124","126","173","115","","","","","","","","","","","","","","","","","","","","","","","","","","1641","1523","1600","1505","2266","1927","1902","1915","2198","2329","2515","2848","3198","2573","2783","2187","2181","2038","1948","1984","1804","1623","1558","1733","1774","1988","1971","1732",
"충청남도","75 - 79세","총전입[명]","명","231","259","284","262","248","251","207","279","217","","","","","","","","","","","","","","","","","","","","","","","","","","2104","1832","1974","2124","2885","2367","2244","2371","2846","3177","3076","3316","4256","3815","3776","3557","3943","3514","3571","3716","3510","3320","3458","3700","3412","3522","3572","3175",
"충청남도","75 - 79세","총전출[명]","명","207","245","248","232","228","214","193","251","207","","","","","","","","","","","","","","","","","","","","","","","","","","2023","1890","2031","2069","3103","2463","2424","2622","2830","3236","3265","3588","4388","3825","3847","3613","3739","3495","3455","3579","3321","3099","3275","3510","3167","3355","3205","2774",
"충청남도","75 - 79세","순이동[명]","명","24","14","36","30","20","37","14","28","10","","","","","","","","","","","","","","","","","","","","","","","","","","81","-58","-57","55","-218","-96","-180","-251","16","-59","-189","-272","-132","-10","-71","-56","204","19","116","137","189","221","183","190","245","167","367","401",
"충청남도","75 - 79세","시도내이동-시군구내[명]","명","88","108","114","108","92","96","77","112","93","","","","","","","","","","","","","","","","","","","","","","","","","","622","571","633","655","889","755","734","832","965","984","1064","1196","1498","1458","1301","1302","1390","1304","1283","1367","1320","1243","1339","1454","1323","1400","1386","1286",
