"성별","행정구역별","연령별","항목","단위","2013. 1/2","2013. 2/2","2014. 1/2","2014. 2/2","2015. 1/2","2015. 2/2","2016. 1/2","2016. 2/2","2017. 1/2","2017. 2/2","2018. 1/2","2018. 2/2","2019. 1/2","2019. 2/2","2020. 1/2","2020. 2/2","2021. 1/2","2021. 2/2","2022. 1/2","2022. 2/2",
"남자","대구광역시","20~29세","부동산업 및 임대업","","0","0",".505",".18434",".21147",".97906","1.26986","1.46472","1.26909",".52614",".14395",".40306",".74639",".45158",".32682",".5383",".73275",".45883",".32311",".28612",
"남자","대구광역시","20~29세","전문,과학 및 기술서비스업","","1.75861","1.77571","1.29584","1.73919","1.71787","2.03578","1.28747","2.0408","1.70562","1.2236","2.56337","2.06933","2.42828","2.37982","2.78391","1.99628","2.50312","2.49221","3.5771","2.75575",
"남자","대구광역시","20~29세","사업시설관리 및 사업지원 서비스업","","1.95044",".72545","2.42095","1.82037","2.24702","3.3015","2.79848","2.37963","1.86372",".73594",".65215","1.1697","1.21959","1.8439","1.28919","1.94084","3.1809","2.41034","2.83457","2.66292",
"남자","대구광역시","20~29세","공공행정,국방 및 사회보장행정","",".62018",".56151","1.53548","1.10688","1.64912","1.81893","1.49386","1.38422","1.82101","1.817","2.26068","2.95794","2.27814","1.21717","1.07188","2.31916","2.38566","2.91968","1.99535","1.37576",
"남자","대구광역시","20~29세","교육서비스업","","3.8681","4.43027","4.87646","3.76241","6.51372","5.38138","5.40773","4.3859","1.98998","2.99966","2.94333","4.95115","6.71857","6.27586","3.52793","4.09753","4.90501","4.9294","4.0638","2.72173",
"남자","대구광역시","20~29세","보건업 및 사회복지서비스업","","3.70486","3.07533","3.29567","4.58187","4.26362","4.09717","2.98502","3.23372","3.76139","1.86261","1.92488","2.08577","3.94612","3.977","3.71013","4.5791","5.00842","4.76792","5.32937","4.35861",
"남자","대구광역시","20~29세","예술,스포츠 및 여가관련 서비스업","","1.25089","2.47983","1.4451","2.48179","2.32611","2.13644",".68207","2.97741","1.38876","1.76746","1.44196","1.42872","1.79797","1.63469","1.02366","1.66975","2.09177","1.74991","1.953","2.00403",
"남자","대구광역시","20~29세","협회 및 단체,수리 기타 개인서비스업","","1.75472","1.41902","2.72524","1.45111","2.39646","2.52543","2.97757","1.96103","1.63172","2.16641","2.46665","1.35531","1.74905","1.45232","1.26569","2.9279","2.10179","2.25699","2.3231","2.55996",
"남자","대구광역시","20~29세","가구내 고용활동 및 달리 분류되지 않는 자가소비생산활동","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0",
"남자","대구광역시","20~29세","국제 및 외국기관","",".16653","0",".14207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"남자","대구광역시","30~39세","합계","","161.88977","160.14897","159.24468","159.85555","152.42891","159.84932","102.56736","152.67279","150.89753","141.0426","136.58859","136.34579","131.52639","140.7918","131.18495","127.86653","134.35529","134.81699","132.53341","126.48883",
"남자","대구광역시","30~39세","농림어업","",".95275","1.63621","1.71649","1.26152",".60741",".67509",".21139",".79578",".21708",".69388","1.14032","1.03418",".57449",".26291",".72955",".64829",".25599",".09413",".243",".32011",
"남자","대구광역시","30~39세","광업","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","0","0","0",
"남자","대구광역시","30~39세","제조업","","45.6197","42.77069","46.07367","45.84194","47.40206","46.35079","50.3664","44.83004","45.96949","45.94659","41.89019","45.92634","44.16232","45.51512","40.99301","40.45373","40.78596","36.46213","39.14575","35.82132",
"남자","대구광역시","30~39세","전기,가스,증기 및 수도사업","",".80016",".86059",".52225",".50867",".77595","1.88649","1.16449",".45323","1.19083",".66305",".73818",".41994",".6247",".20567",".23459",".2377",".39083",".34829",".38619",".99665",
"남자","대구광역시","30~39세","하수·폐기물처리,원료재생 및 환경복원업","",".40532",".43293",".83528",".34428",".18735",".48837","0",".54039",".81594",".50025",".20354",".21419",".18949",".2317",".97354","1.25139",".59977",".67473","1.44156",".91234",
"남자","대구광역시","30~39세","건설업","","16.21639","16.45337","18.25624","16.30706","12.45485","13.08491","16.12524","15.80838","11.9077","13.6083","13.52518","10.83132","11.37931","13.09582","10.06515","9.41342","10.21356","11.3445","10.22603","8.77382",
"남자","대구광역시","30~39세","도소매업","","30.12303","30.458","32.74201","32.6483","33.26287","27.84088","30.34337","32.25771","30.08916","23.51655","22.75681","21.00307","18.20082","19.84766","21.27156","21.28679","20.67788","19.50465","20.33048","20.23127",
"남자","대구광역시","30~39세","운수업","","8.60466","8.33107","7.63655","6.35475","6.5032","7.83474","7.5137","6.55028","6.6971","7.19875","5.01633","5.58828","6.6343","7.51793","6.04421","6.68239","7.03626","8.5329","7.33607","8.50444",
"남자","대구광역시","30~39세","숙박 및 음식점업","","8.96509","9.76529","7.08298","10.89905","7.18592","9.7232","8.13076","8.90373","8.84357","7.01126","8.64603","8.12919","7.87381","7.5578","7.69141","6.01533","6.641","7.85205","7.62891","6.42065",
"남자","대구광역시","30~39세","출판,영상,방송통신 및 정보서비스업","","8.38715","7.16376","6.76234","4.60335","6.13098","5.11621","4.18405","3.44644","4.64541","3.70573","4.31364","3.86269","3.22403","3.76218","4.54409","3.50698","3.49059","4.00417","4.90218","3.55123",
"남자","대구광역시","30~39세","금융 및 보험업","","5.03936","4.30697","4.07234","5.00467","5.26715","7.0792","5.31313","5.04333","5.73544","3.16155","3.19977","2.50588","2.77667","2.92224","3.20547","2.92955","2.91386","3.15508","2.7219","2.78862",
"남자","대구광역시","30~39세","부동산업 및 임대업","","1.34416","1.62114","1.58184",".28907",".29517",".60528",".30863",".59495",".98854","2.44466","1.81325","3.21776","1.37965","1.22113","1.3927","1.58096","1.66785","1.73071","2.22222","1.24575",
"남자","대구광역시","30~39세","전문,과학 및 기술서비스업","","6.34708","7.18136","5.559","7.38292","6.34088","7.63701","6.15644","4.97107","3.48489","2.2354","2.51866","3.24476","4.50943","5.61896","5.29386","5.33739","5.48369","6.13679","4.09085","4.46631",
"남자","대구광역시","30~39세","사업시설관리 및 사업지원 서비스업","","3.89889","3.92215","4.15598","3.7314","4.33489","5.4286","4.35609","4.80052","5.59709","2.87861","4.01275","3.18344","4.12735","4.77512","3.52889","4.49002","5.59995","6.48172","5.26615","5.22843",
"남자","대구광역시","30~39세","공공행정,국방 및 사회보장행정","","5.09259","5.05933","5.32099","5.86247","4.63112","5.51914","4.50993","5.1945","4.23313","6.55278","5.50306","6.47566","3.31014","5.10468","4.65249","4.99684","5.14608","5.87289","4.87162","8.06083",
"남자","대구광역시","30~39세","교육서비스업","","7.14204","6.08595","6.34816","7.28937","5.49796","8.26739","7.02377","7.99747","6.98101","8.49454","9.55741","9.44846","10.00486","9.42768","8.06989","5.9091","8.73558","8.37149","7.69064","5.37827",
"남자","대구광역시","30~39세","보건업 및 사회복지서비스업","","4.56244","6.0713","4.82127","5.92269","5.66918","6.74571","5.56802","3.81188","4.82069","4.49802","5.40958","3.97402","4.44088","5.23797","4.46556","4.80184","4.94263","5.10487","4.90617","5.01756",
"남자","대구광역시","30~39세","예술,스포츠 및 여가관련 서비스업","","1.36292","1.76577","1.16234","1.60477","1.3663","1.91302","1.38244","1.64337","3.05635","1.8258","1.72819","1.74298","1.48701","2.53637","1.13819","1.53213","2.61561","2.52739","2.20261","2.70016",
"남자","대구광역시","30~39세","협회 및 단체,수리 기타 개인서비스업","","6.86512","6.12125","4.47333","3.82045","4.09888","2.71527","4.97015","4.80178","5.41885","5.89775","4.5614","5.54363","6.62714","5.95086","6.37643","6.53178","6.65697","6.49264","6.80164","5.83674",
"남자","대구광역시","30~39세","가구내 고용활동 및 달리 분류되지 않는 자가소비생산활동","","0","0","0","0","0","0",".2306","0","0","","0","0","0","0",".51436",".26089",".31317",".12587","0","0",
"남자","대구광역시","30~39세","국제 및 외국기관","",".16094",".14183",".12163",".17882",".4168",".93804","0",".22797",".20527",".20914",".05432","0","0","0","0","0",".18809","0",".11943",".23434",
"남자","대구광역시","40~49세","합계","","198.71167","199.39252","199.21263","195.75106","197.99077","196.5664","138.01198","187.91103","186.51166","184.02999","177.43708","173.27932","168.07916","168.79838","159.28497","168.87447","158.22617","162.37143","162.91306","160.51651",
"남자","대구광역시","40~49세","농림어업","","3.30099","3.38766","2.20671","2.95879","1.69794","2.43159","2.78105","1.6954","1.53387","1.71214","2.2302","1.81929","1.63451","1.81548","1.60293","2.20047",".96225",".4864",".35886",".76115",
"남자","대구광역시","40~49세","광업","","0","0","0","0","0","0","0","0","0","0","0","0",".71684",".7103","0","-","-","0","0","0",
"남자","대구광역시","40~49세","제조업","","52.30476","51.82375","52.08017","51.03746","50.66397","47.85924","47.54058","44.62219","44.32239","46.70511","45.94133","48.45511","45.88612","46.77194","43.64004","43.71594","43.00286","41.31448","42.02715","43.96923",
"남자","대구광역시","40~49세","전기,가스,증기 및 수도사업","",".91126",".65592",".98717",".67978",".75803","1.11018","1.0198",".97271","1.17439",".54586",".52158",".47162",".47682","1.17286","1.0328","1.1511",".76054",".98177",".99591",".74923",
"남자","대구광역시","40~49세","하수·폐기물처리,원료재생 및 환경복원업","",".35282",".42624","1.10754",".9281","1.13592","1.26891","1.97941","1.67012",".71113","1.38627",".88701","1.56125",".94873",".66307",".41898","1.30358",".58096",".98926",".69247",".8902",
"남자","대구광역시","40~49세","건설업","","28.3297","27.83414","26.17596","27.68401","27.58387","27.24272","26.64838","26.4115","25.70289","26.10616","24.83633","25.36043","25.59075","24.82157","19.76901","21.9402","20.29129","19.50118","16.99243","16.90286",
"남자","대구광역시","40~49세","도소매업","","34.13718","32.51383","34.58615","34.67854","35.52582","31.68804","31.2457","32.87967","30.68414","27.19886","26.2724","24.13452","23.65261","24.03562","24.2893","23.87591","22.12602","23.01313","24.04368","25.66046",
"남자","대구광역시","40~49세","운수업","","15.78267","16.00396","14.78658","12.40689","13.30864","13.948","12.148","12.60337","13.88754","13.30749","13.30358","11.74525","10.87478","10.55238","11.01171","12.35652","11.08872","11.3857","10.87553","15.86562",
"남자","대구광역시","40~49세","숙박 및 음식점업","","7.8514","8.65737","7.99959","6.32043","6.91869","5.93198","5.35685","6.72579","7.06077","8.19663","5.96869","5.78249","5.92716","5.7108","6.19481","6.3517","5.72421","6.34412","7.45296","6.37036",
"남자","대구광역시","40~49세","출판,영상,방송통신 및 정보서비스업","","3.5312","4.06544","4.41822","5.32946","6.89127","6.75377","5.56237","5.41646","6.66619","5.93184","4.55038","4.48636","3.80821","3.76675","3.82894","4.27475","3.44442","4.56648","5.40204","4.54201",
"남자","대구광역시","40~49세","금융 및 보험업","","5.48663","6.34306","5.34245","5.20309","2.87652","4.92716","5.32528","4.91628","5.57943","5.08027","4.93931","3.66325","3.41764","2.84856","3.47267","3.14215","3.34221","3.10892","3.71461","4.78474",
"남자","대구광역시","40~49세","부동산업 및 임대업","","2.84843","2.12013","2.59306","2.8338","2.41361","2.5333","2.07521","2.43797","2.29201","2.31309","2.3904","1.99449","2.29348","2.84916","3.18035","3.29245","3.30456","3.42823","2.78708","2.40658",
"남자","대구광역시","40~49세","전문,과학 및 기술서비스업","","7.40782","6.85203","7.1581","5.96109","7.63873","8.06473","7.50241","6.1823","6.85404","7.39903","6.69741","7.08558","6.31574","6.30866","5.50197","5.87513","5.7548","6.69488","6.21657","6.54113",
"남자","대구광역시","40~49세","사업시설관리 및 사업지원 서비스업","","4.39154","4.27053","4.16822","3.70216","4.87125","6.12046","6.24642","6.78069","6.03731","3.35901","4.84477","3.13398","4.3349","4.67838","3.7345","3.91319","4.74996","5.51987","5.56001","4.12938",
"남자","대구광역시","40~49세","공공행정,국방 및 사회보장행정","","8.35557","10.23883","9.31624","8.66772","9.22314","10.75946","9.70678","10.08471","11.43168","8.89785","8.82598","9.68069","8.39521","6.51049","5.39072","6.11973","7.16568","8.58283","9.55652","7.94767",
"남자","대구광역시","40~49세","교육서비스업","","8.62444","9.32915","9.38407","9.28382","10.92256","10.80018","8.88354","8.88758","9.23952","8.49247","6.38893","6.63716","8.60618","8.9073","10.23352","11.60105","8.89034","10.19313","10.00861","6.55117",
"남자","대구광역시","40~49세","보건업 및 사회복지서비스업","","3.5229","3.66877","4.51619","4.32535","4.69946","3.82816","4.3537","3.92308","2.42558","5.85747","6.18467","7.64318","6.90265","6.93156","6.65657","6.24508","5.54473","6.02643","6.45816","3.76055",
"남자","대구광역시","40~49세","예술,스포츠 및 여가관련 서비스업","","2.96304","2.87682","2.49172","2.48009","1.85258","1.41062","1.67438","1.83789","1.97755","1.10592","1.24508","1.0849","1.11881","1.31643","1.5769","1.38381","1.72369","1.66791","1.89444","1.65676",
"남자","대구광역시","40~49세","협회 및 단체,수리 기타 개인서비스업","","8.38037","8.23469","9.63834","10.88968","8.35388","9.07183","9.12037","9.26203","8.57746","9.91389","11.26777","8.18164","6.7939","7.68379","6.85188","9.15831","9.00126","7.8861","7.73023","6.36595",
"남자","대구광역시","40~49세","가구내 고용활동 및 달리 분류되지 않는 자가소비생산활동","","0","0","0","0","0","0",".97902","0","0","","0","0","0","0","0","0","0","0",".06192",".086",
"남자","대구광역시","40~49세","국제 및 외국기관","",".22896",".09019",".25618",".38082",".65489",".81608",".30076",".60129",".35376",".52065",".14128",".35814",".38411",".74329",".89738",".9734",".76767",".68063",".08391",".57546",
"남자","대구광역시","50~59세","합계","","169.57189","175.22885","180.13187","179.91713","181.47844","180.19218","126.37198","180.33506","180.84197","181.77914","172.80807","180.2098","178.35605","180.78605","172.66566","178.57105","178.14896","175.88419","178.2049","169.23344",
"남자","대구광역시","50~59세","농림어업","","7.8279","6.75055","6.10218","5.43654","3.56029","3.32786","4.89996","2.45569","2.96334","2.33148","2.59145","1.86598","3.94242","4.35336","2.91343","2.88554","1.76152","1.29598","1.42085","1.05593",
